,Product Name,Price,Rating (out of 5),URL
52,"Dell Optiplex 9020 Desktop Tower PC, Intel Quad Core i5 (3.20GHz) Processor, 16GB RAM, 2TB Hard Drive, Windows 10 Professional, DVD, HDMI, Bluetooth, Keyboard, Mouse, WiFi (Renewed)",249.84,3.8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A04685451ZOUBSBEGJ8VB&url=%2FDell-Optiplex-Processor-Professional-Bluetooth%2Fdp%2FB081B825QW%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875681%26sr%3D8-33-spons%26psc%3D1&qualifier=1604875682&id=2396373665137594&widgetName=sp_atf_next
53,HP Z640 Tower - 2X Intel Xeon E5-2630 V3 2.4GHz 8 Core - 128GB DDR4 RAM - LSI 9217 4i4e SAS SATA Raid Card - 240GB SSD SATA New - NVIDIA GEFORCE GTX 1660 6GB - Windows 10 PRO (Renewed),1303.18,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A08651551BUKPN6THTJPS&url=%2FHP-Z640-Tower-E5-2630-GEFORCE%2Fdp%2FB089439Z5G%2Fref%3Dsr_1_34_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875681%26sr%3D8-34-spons%26psc%3D1&qualifier=1604875682&id=2396373665137594&widgetName=sp_atf_next
54,"ZOTAC Gaming GeForce RTX 2060 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T20600H-10M",,4.7,https://www.amazon.com/ZOTAC-GeForce-192-bit-Graphics-ZT-T20600H-10M/dp/B07TDN1SC5/ref=sr_1_35?dchild=1&keywords=gpu&qid=1604875681&sr=8-35
55,GIGABYTE GeForce GTX 1660 Ti OC 6G 192-bit GDDR6 DisplayPort 1.4 HDMI 2.0B with Windforce 2X Cooling System Graphic Cards- Gv-N166TOC-6GD,279.99,4.7,https://www.amazon.com/GIGABYTE-GeForce-DisplayPort-Windforce-Gv-N166TOC-6GD/dp/B07NJPKZQG/ref=sr_1_36?dchild=1&keywords=gpu&qid=1604875681&sr=8-36
56,"EZDIY-FAB RGB GPU Holder 5V 3-Pin Colorful RGB Graphics Card GPU Support Video Card Holder Bracket, Video Card Sag Holder/Holster Bracket- 309-1",21.99,4.3,https://www.amazon.com/EZDIY-FAB-Colorful-Graphics-Support-Bracket/dp/B084S7X2W8/ref=sr_1_37?dchild=1&keywords=gpu&qid=1604875681&sr=8-37
57,MSI Gaming Radeon RX 5600 XT Boost Clock: 1620 MHz 192-bit 6GB GDDR6 DP/HDMI Dual Torx 3.0 Fans Freesync DirectX 12 Ready Graphics Card (RX 5600 XT Gaming MX),309.99,4.5,https://www.amazon.com/MSI-Radeon-RX-5600-XT/dp/B08CKDLN91/ref=sr_1_38?dchild=1&keywords=gpu&qid=1604875681&sr=8-38
58,EVGA GeForce RTX 2080 Ti XC Hydro Copper Gaming Graphics Card Liquid Cooled 11GB GDDR6 PCIe 3.0 GPU RGB LED Video Card w/ Metal Backplate in Bulk Package Plain Box (11G-P4-2389-BR),899.99,,https://www.amazon.com/GeForce-RTX-2080-Ti-11G-P4-2389-BR/dp/B08KGKSD9N/ref=sr_1_39?dchild=1&keywords=gpu&qid=1604875681&sr=8-39
59,Asus PH-GT1030-O2G GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card,84.99,4.6,https://www.amazon.com/ASUS-PH-GT1030-O2G-GeForce-Phoenix-Graphics/dp/B071JV26GH/ref=sr_1_40?dchild=1&keywords=gpu&qid=1604875681&sr=8-40
60,"GLOTRENDS RGB GPU Brace Support Universal Acrylic Graphics Card Bracket Holder, Support Motherboard sync RGB and Manual Color Control.",,4.1,https://www.amazon.com/RGB-GPU-Brace-Support-GLOTRENDS/dp/B082NHNPP2/ref=sr_1_41?dchild=1&keywords=gpu&qid=1604875681&sr=8-41
61,"Gigabyte Gv-R57XTGAMING OC-8GD Radeon Rx 5700 Xt Gaming OC 8G Graphics Card, PCIe 4.0, 8GB 256-Bit GDDR6, Video Card",419.99,4.3,https://www.amazon.com/Gigabyte-Graphics-256-Bit-Gv-R57XTGAMING-OC-8GD/dp/B07W95D5V3/ref=sr_1_42?dchild=1&keywords=gpu&qid=1604875681&sr=8-42
62,"Mini PC Intel Celeron N4000(up to 2.6GHz), DDR4 4GB/64GB eMMC Mini PC Fanless UHD 4k@60Hz, Mini Computer Support HDMI2.0a&VGA, USB3.0, 2.4/5.8G Wi-Fi, DIY NGFF 2242 SSD, Auto Power On",149.9,4.5,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0018755QY516D5VGAQS&url=%2FCeleron-Fanless-Computer-Support-HDMI2-0a%2Fdp%2FB082VVCFNG%2Fref%3Dsr_1_43_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875681%26sr%3D8-43-spons%26psc%3D1%26smid%3DA2JV3DYHOB87VB&qualifier=1604875682&id=2396373665137594&widgetName=sp_mtf
63,EZDIY-FAB PSU Cable Extension Sleeved Custom Mod GPU PC Power Supply Soft Nylon Braided with Comb Kit 24PIN/8PIN to 6+2Pin/ 8PIN to 4+4PIN-30CM 300MM - Black and Green,27.99,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A088805627TAS5KJV909L&url=%2FEZDIY-FAB-Extension-Sleeved-Braided-4PIN-30CM%2Fdp%2FB082WVDHWK%2Fref%3Dsr_1_44_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875681%26sr%3D8-44-spons%26psc%3D1&qualifier=1604875682&id=2396373665137594&widgetName=sp_mtf
64,"MHQJRH Graphics Card GPU Brace Support, Video Card Sag Holder Bracket, Anodized Aerospace Aluminum (Black)",12.99,4.7,https://www.amazon.com/YATENG-Graphics-Anodized-Aerospace-Aluminum/dp/B07S7ZBB51/ref=sr_1_45?dchild=1&keywords=gpu&qid=1604875681&sr=8-45
65,PNY NVIDIA Quadro RTX 4000 - The World’S First Ray Tracing GPU,814.27,4.7,https://www.amazon.com/PNY-NVIDIA-Quadro-RTX-4000/dp/B07P6CDHS5/ref=sr_1_46?dchild=1&keywords=gpu&qid=1604875681&sr=8-46
66,Sapphire 11293-03-40G Radeon NITRO+ RX 5700 XT 8GB GDDR6 Dual HDMI / Dual DP OC (UEFI) PCIe 4.0 Graphics Card,528.04,4.6,https://www.amazon.com/Sapphire-11293-03-40G-Radeon-Nitro-Graphics/dp/B07XMNGVVD/ref=sr_1_47?dchild=1&keywords=gpu&qid=1604875681&sr=8-47
67,"XFX Radeon RX 580 GTS Black Edition 1405MHz OC+, 8gb 256bit GDDR5, DX12 VR Ready, Double Dissipation, Dual BIOS, 3xDP HDMI DVI, PCI-E AMD Graphics Card (RX-580P828D6)",,4.3,https://www.amazon.com/XFX-1405MHz-Dissipation-Graphics-RX-580P828D6/dp/B072B6W44N/ref=sr_1_48?dchild=1&keywords=gpu&qid=1604875681&sr=8-48
68,"EZDIY-FAB Multi-Angle Adjustment Vertical Graphics Card Holder Bracket Support,GPU Mount,Video Card VGA Support Kit with Riser Cable",39.99,4.2,https://www.amazon.com/EZDIY-FAB-Multi-Angle-Adjustment-Vertical-Graphics/dp/B086W54JGN/ref=sr_1_49?dchild=1&keywords=gpu&qid=1604875681&sr=8-49
69,NVIDIA GeForce RTX 2070 Super Founders Edition Graphics Card (900-1G180-2515-000),,4.5,https://www.amazon.com/NVIDIA-GeForce-Super-Founders-Graphics/dp/B07VDC5FDJ/ref=sr_1_50?dchild=1&keywords=gpu&qid=1604875681&sr=8-50
70,"EVGA 06G-P4-1068-KR GeForce GTX 1660 Super Sc Ultra Gaming, 6GB GDDR6, Dual Fan, Metal Backplate",,4.7,https://www.amazon.com/EVGA-GeForce-Gaming-Backplate-06G-P4-1068-KR/dp/B07ZHZL2JB/ref=sr_1_51?dchild=1&keywords=gpu&qid=1604875681&sr=8-51
71,"ZOTAC Gaming GeForce GTX 1660 Super 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T16620F-10L",,4.7,https://www.amazon.com/ZOTAC-GTX-1660-Graphics-ZT-T16620F-10L/dp/B07Z8PWC6R/ref=sr_1_52?dchild=1&keywords=gpu&qid=1604875681&sr=8-52
72,Asiahorse 18AWG PSU Cable Extension Sleeved Custom Power Supply Braided with Combs kit for ATX CPU GPU Modular Power Supply Unit /1x24P/1x8P (4+4) CPU/2x8 P(6+2) GPU/30CM 11.8Inch (Black Mix),26.99,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A08408811OBRLDUKVVQZ1&url=%2FAsiahorse-Extension-Sleeved-Braided-11-8Inch%2Fdp%2FB08HHZSPWL%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875681%26sr%3D8-53-spons%26psc%3D1&qualifier=1604875682&id=2396373665137594&widgetName=sp_btf
73,"Arenel PSU Sleeve Cable, 18AWG White Braided ATX EPS PCI-E Extension Cable Kit with Combs for CPU GPU Power Supply Unit 30CM",,5.0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A08933682A26HM4IJKG0E&url=%2FArenel-Sleeve-Braided-Extension-Supply%2Fdp%2FB08KDJ489S%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875681%26sr%3D8-54-spons%26psc%3D1&qualifier=1604875682&id=2396373665137594&widgetName=sp_btf
74,HP Z640 Tower - Intel Xeon E5-2630 V3 2.4GHz 8 Core - 64GB DDR4 RAM - LSI 9217 4i4e SAS SATA Raid Card - 1.2TB (2X 600GB SAS New HDD) - NVIDIA GEFORCE GTX 1660 6GB - PSU - Windows 10 PRO (Renewed),1039.99,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A003922713QGOZCCBTZKX&url=%2FHP-Z640-Tower-E5-2630-GEFORCE%2Fdp%2FB08943LLL8%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875682%26sr%3D8-49-spons%26psc%3D1&qualifier=1604875683&id=3362120182539326&widgetName=sp_atf_next
75,"Montech BETA Power Supply 650W 80+ Bronze Certified PSU, Japanese Capacitors, 120mm Silent Fan, Continuous Power",56.99,4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A03809063POGTWXNYGK5A&url=%2FMontech-Certified-Japanese-Capacitors-Continuous%2Fdp%2FB084Q9NH11%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875682%26sr%3D8-50-spons%26psc%3D1&qualifier=1604875683&id=3362120182539326&widgetName=sp_atf_next
76,MSI Gaming GeForce GTX 1660 Super 192-bit HDMI/DP 6GB GDRR6 HDCP Support DirectX 12 Dual Fan VR Ready OC Graphics Card (GTX 1660 Super Gaming X),,4.8,https://www.amazon.com/MSI-GeForce-192-bit-Support-Graphics/dp/B07ZK69HDK/ref=sr_1_51?dchild=1&keywords=gpu&qid=1604875682&sr=8-51
77,"upHere Graphics Card GPU Brace Support Video Card Sag Holder/Holster Bracket, Anodized Aerospace Aluminum, Single or Dual Slot Cards (Black),GL05",9.99,4.4,https://www.amazon.com/upHere-Graphics-Anodized-Aerospace-Aluminum/dp/B076GYL25H/ref=sr_1_52?dchild=1&keywords=gpu&qid=1604875682&sr=8-52
78,"upHere G276ARGB Addressable RGB Graphics Card GPU Brace Support Video Card Sag Holder/Holster Bracket,Built-in ARGB Strip,Anodized Aerospace Aluminum, Adjustable Length and Height Support",15.99,3.9,https://www.amazon.com/upHere-G276ARGB-Addressable-Aerospace-Adjustable/dp/B08DY63SK4/ref=sr_1_53?dchild=1&keywords=gpu&qid=1604875682&sr=8-53
79,"upHere Graphics Card GPU Brace Support Video Card Sag Holder/Holster Bracket, Anodized Aerospace Aluminum Silver (G195SR)",11.99,4.7,https://www.amazon.com/upHere-Graphics-Anodized-Aerospace-Aluminum/dp/B08CDCTKB2/ref=sr_1_54?dchild=1&keywords=gpu&qid=1604875682&sr=8-54
80,"Cooler Master Universal Vertical Graphics Card Holder KIT VER.2 with 165mm/6.5in Riser Cable, for Full Tower / Standard ATX Chassis with at Least 7 Available PCI Slots",69.99,3.5,https://www.amazon.com/Universal-Vertical-Graphics-Standard-Available/dp/B08DRS5NLR/ref=sr_1_55?dchild=1&keywords=gpu&qid=1604875682&sr=8-55
81,"Gigabyte GV-N207SWF3OC-8GD GeForce RTX 2070 Super Windforce OC 8G Graphics Card, 3X Windforce Fans, 8GB 256-Bit GDDR6, Video Card",,4.7,https://www.amazon.com/GIGABYTE-GeForce-Windforce-Graphics-GV-N207SWF3OC-8GD/dp/B07WN6RVHH/ref=sr_1_56?dchild=1&keywords=gpu&qid=1604875682&sr=8-56
82,MSI Gaming GeForce GTX 1660 Ti 192-bit HDMI/DP 6GB GDRR6 HDCP Support DirectX 12 Dual Fan VR Ready OC Graphics Card (GTX 1660 TI Ventus XS 6G OC),269.49,4.8,https://www.amazon.com/MSI-GeForce-GTX-1660-Ti/dp/B07N824KNV/ref=sr_1_57?dchild=1&keywords=gpu&qid=1604875682&sr=8-57
83,"Gigabyte GeForce RTX 2070 Super Gaming OC White 8G Graphics Card, 3x WindForce Fans, 8GB 256-Bit GDDR6, GV-N207SGamingOC White-8GD Video Card",,4.7,https://www.amazon.com/GIGABYTE-Graphics-WINDFORCE-GV-N207SGAMINGOC-WHITE-8GD/dp/B07Y2R5Y2G/ref=sr_1_58?dchild=1&keywords=gpu&qid=1604875682&sr=8-58
84,EZDIY-FAB PSU Cable Extension Sleeved Custom Mod GPU PC Power Supply Soft Nylon Braided with Comb Kit 24PIN/8PIN to 6+2Pin/ 8PIN to 4+4PIN-30CM 300MM - Black and White,27.99,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A096215628UNP19134YWZ&url=%2FEZDIY-FAB-Extension-Sleeved-Braided-4PIN-30CM%2Fdp%2FB082WW3WXM%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875682%26sr%3D8-59-spons%26psc%3D1&qualifier=1604875683&id=3362120182539326&widgetName=sp_mtf
85,HVVH 20+4 Pin Silent Noise Reduction Miner/PC GPU ATX 1600W Power Supply 87 Plus Gold Designed for US Voltage 110V 1600w Mining ETH PSU Max Support 8 Graphics with 1.5m US Plug Adapter Cable,,4.0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0509699EM6HI24IJNT3&url=%2FHVVH-Reduction-Designed-Voltage-Graphics%2Fdp%2FB087V23TH4%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875682%26sr%3D8-60-spons%26psc%3D1&qualifier=1604875683&id=3362120182539326&widgetName=sp_mtf
86,"CloverTale Graphics Card GPU Brace Support, Video Card Sag Holder Bracket, Anodized Aerospace Aluminum (Upgraded Version Black)",12.99,4.3,https://www.amazon.com/CloverTale-Aerospace-Upgraded-Version-Black/dp/B077LGLN4G/ref=sr_1_61?dchild=1&keywords=gpu&qid=1604875682&sr=8-61
87,MSI GTX 1080 Ti Founders Edition Graphic Cards GTX 1080 Ti Founders Edition,1065.0,4.5,https://www.amazon.com/MSI-GTX-1080-Ti-Founders/dp/B06XGM2RLC/ref=sr_1_62?dchild=1&keywords=gpu&qid=1604875682&sr=8-62
88,"upHere G276CF Dynamic Rainbow LED Effec Graphics Card GPU Brace Support Video Card Sag Holder/Holster Bracket,Anodized Aerospace Aluminum,Adjustable Length and Height Support",14.99,3.4,https://www.amazon.com/upHere-Graphics-Anodized-Aerospace-Adjustable/dp/B08DY63MWS/ref=sr_1_63?dchild=1&keywords=gpu&qid=1604875682&sr=8-63
89,"GIGABYTE Radeon RX 5500 XT OC 8G Graphics Card, PCIe 4.0, 8GB 128-Bit GDDR6, GV-R55XTOC-8GD Video Card",,4.2,https://www.amazon.com/GIGABYTE-Radeon-Graphics-128-Bit-GV-R55XTOC-8GD/dp/B082BXG6Z5/ref=sr_1_64?dchild=1&keywords=gpu&qid=1604875682&sr=8-64
90,MSI Gaming GeForce GTX 1660 Ti 192-bit HDMI/DP 6GB GDRR6 HDCP Support DirectX 12 Dual Fan VR Ready OC Graphics Card (GTX 1660 TI Gaming X 6G),299.99,4.7,https://www.amazon.com/MSI-GeForce-GTX-1660-Ti/dp/B07N825Y1L/ref=sr_1_65?dchild=1&keywords=gpu&qid=1604875682&sr=8-65
91,"EZDIY-FAB Vertical Graphics Card Holder Bracket,GPU Mount,Video Card VGA Support Kit with Riser Cable",37.99,4.2,https://www.amazon.com/EZDIY-FAB-Vertical-Graphics-Bracket-Support/dp/B07VCWDG2C/ref=sr_1_66?dchild=1&keywords=gpu&qid=1604875682&sr=8-66
92,ASUS ROG STRIX GeForce RTX 2070 SUPER Advanced Overclocked 8G GDDR6 HDMI DisplayPort USB Type-C Gaming Graphics Card (ROG-STRIX-RTX-2070S-A8G-GAMING),,4.8,https://www.amazon.com/ASUS-Advanced-Overclocked-DisplayPort-ROG-STRIX-RTX-2070S-A8G-GAMING/dp/B07TXRW3HX/ref=sr_1_67?dchild=1&keywords=gpu&qid=1604875682&sr=8-67
93,Asus GeForce GTX 1660 Super Overclocked 6GB Dual-Fan Evo Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-GTX1660S-O6G-EVO),,4.7,https://www.amazon.com/Overclocked-Dual-Fan-DisplayPort-Graphics-DUAL-GTX1660S-O6G-EVO/dp/B07ZHWQ81N/ref=sr_1_68?dchild=1&keywords=gpu&qid=1604875682&sr=8-68
94,QUETTERLEE CPU GPU Cooling Fan for ASUS TUF FX505DT FX505 FX95 FX705DU FX705DD FX705DT FX95G FX86 ZX86 FX86FE FX86SM FZ86F FX95D FX705G FX505D GE Series DFS5K12304363H FMIU DFS5K12114262H FM1V Fan,23.99,4.8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A06126223OA0T7N6AKLLC&url=%2FQUETTERLEE-Cooling-FX505DT-DFS5K12304363H-DFS5K12114262H%2Fdp%2FB085L7SF9W%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875682%26sr%3D8-69-spons%26psc%3D1&qualifier=1604875683&id=3362120182539326&widgetName=sp_btf
95,Asiahorse 18AWG PSU Cable Extension Sleeved Custom Power Supply Braided with Combs kit for ATX CPU GPU Modular Power Supply Unit /1x24P/1x8P (4+4) CPU/2x8 P(6+2) GPU/30CM 11.8Inch (Pink),26.99,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A08413173KY7M8FNIT99K&url=%2FAsiahorse-Extension-Sleeved-Braided-11-8Inch%2Fdp%2FB08HLZYBRW%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875682%26sr%3D8-70-spons%26psc%3D1&qualifier=1604875683&id=3362120182539326&widgetName=sp_btf
96,"Montech BETA Power Supply 550W 80+ Bronze Certified PSU, Japanese Capacitors, 120mm Silent Fan, Continuous Power",49.99,4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A07309333W2WRMUTOPHC1&url=%2FMontech-Certified-Japanese-Capacitors-Continuous%2Fdp%2FB084Q4XZH8%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875683%26sr%3D8-65-spons%26psc%3D1&qualifier=1604875685&id=3206256212118916&widgetName=sp_atf_next
97,"Montech Gamma II Power Supply 550W 80+ Gold Certified PSU, LLC+DC to DC Technology, Full Japanese Capacitors, 120mm Silent Fan, Flat Cables",66.99,4.8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A09725731UV9EEOF9JH8B&url=%2FMontech-Certified-Technology-Japanese-Capacitors%2Fdp%2FB084PZTB1G%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875683%26sr%3D8-66-spons%26psc%3D1&qualifier=1604875685&id=3206256212118916&widgetName=sp_atf_next
98,"EZDIY-FAB Vertical Graphics Card Holder Bracket with ARGB 5V 3Pin LED,GPU Mount,Video Card VGA Support Kit with Riser Cable…",,3.7,https://www.amazon.com/EZDIY-FAB-Vertical-Graphics-Bracket-Support/dp/B082WW1FWL/ref=sr_1_67?dchild=1&keywords=gpu&qid=1604875683&sr=8-67
99,Asus GeForce GTX 1050 Ti 4GB Phoenix Fan Edition DVI-D HDMI DP 1.4 Gaming Graphics Card (PH-GTX1050TI-4G) Graphic Cards,139.99,4.7,https://www.amazon.com/ASUS-Geforce-Phoenix-Graphics-PH-GTX1050TI-4G/dp/B01M360WG6/ref=sr_1_68?dchild=1&keywords=gpu&qid=1604875683&sr=8-68
100,Gigabyte GeForce GT 1030 GV-N1030D5-2GL Low Profile 2G Computer Graphics Card,84.49,4.5,https://www.amazon.com/GIGABYTE-GeForce-GV-N1030D5-2GL-Computer-Graphics/dp/B071DY2VJR/ref=sr_1_69?dchild=1&keywords=gpu&qid=1604875683&sr=8-69
101,MSI Gaming GeForce RTX 2080 Super 8GB GDRR6 256-Bit HDMI/DP Nvlink Tri-Frozr Turing Architecture Overclocked Graphics Card (RTX 2080 Super Gaming X Trio),,4.7,https://www.amazon.com/MSI-Gaming-RTX-2080-Super/dp/B07VDMGYGZ/ref=sr_1_70?dchild=1&keywords=gpu&qid=1604875683&sr=8-70
102,"EVGA GeForce 08G-P4-5671-KR, GTX 1070 Ti SC GAMING ACX 3.0 Black Edition, 8GB GDDR5, EVGA OCX Scanner OC, White LED, DX12OSD Support (PXOC) Graphics Card",619.99,4.8,https://www.amazon.com/EVGA-GeForce-Scanner-Graphics-08G-P4-5671-KR/dp/B076S4RH6K/ref=sr_1_71?dchild=1&keywords=gpu&qid=1604875683&sr=8-71
103,"XFX Radeon RX 560 1295MHz,4gb GDDR5, 16CU,1024 SP, DX12, DP HDMI DVI, PCI-E AMD Graphics Card (RX-560P4SFG5)",,4.2,https://www.amazon.com/XFX-Radeon-1295MHz-Graphics-RX-560P4SFG5/dp/B072VH8NR5/ref=sr_1_72?dchild=1&keywords=gpu&qid=1604875683&sr=8-72
104,"EVGA GeForce RTX 2060 SUPER XC GAMING, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate, 08G-P4-3162-KR",599.99,4.7,https://www.amazon.com/EVGA-GeForce-GAMING-Backplate-08G-P4-3162-KR/dp/B07TJKP9GH/ref=sr_1_73?dchild=1&keywords=gpu&qid=1604875683&sr=8-73
105,"XFX RX 570 4GB GDDR5 RS XXX Edition PCI-Express 3.0 Graphics Card RX-570P427D6,Black/Red",189.99,4.5,https://www.amazon.com/XFX-Radeon-Graphics-Black-RX-570P427D6/dp/B06ZXY43VC/ref=sr_1_74?dchild=1&keywords=gpu&qid=1604875683&sr=8-74
106,EZDIY-FAB PSU Cable Extension Sleeved Custom Mod GPU PC Power Supply Soft Nylon Braided with Comb Kit 24PIN/8PIN to 6+2Pin/ 8PIN to 4+4PIN-30CM 300MM - Black,27.99,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A096205625S9MXUYIHHBN&url=%2FEZDIY-FAB-Extension-Sleeved-Braided-4PIN-30CM%2Fdp%2FB082WVQP5T%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875683%26sr%3D8-75-spons%26psc%3D1&qualifier=1604875685&id=3206256212118916&widgetName=sp_mtf
107,ASIAHORSE 18AWG PSU Cable Extension Sleeved Custom Power Supply Braided with Combs kit for ATX CPU GPU Modular Power Supply Unit /1x24P/1x8P (4+4) CPU/2x8 P(6+2) GPU/30CM 11.8Inch (White),26.99,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A084116125RL4YKGUC8OX&url=%2FASIAHORSE-Extension-Sleeved-Braided-11-8Inch%2Fdp%2FB08HLZ3NTX%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3Dgpu%26qid%3D1604875683%26sr%3D8-76-spons%26psc%3D1&qualifier=1604875685&id=3206256212118916&widgetName=sp_mtf
108,PowerColor VGA - AXRX 570 4GBD5-3DHD/OC,198.4,4.5,https://www.amazon.com/PowerColor-570-AXRX-4GBD5-3DHD-OC/dp/B06ZYRRW9T/ref=sr_1_77?dchild=1&keywords=gpu&qid=1604875683&sr=8-77
109,"Yeston Radeon RX550 Gaming Graphics Cards, 4GB Memory GDDR5 128Bit 6000MHz VGA + HD + DVI-D GPU",115.99,4.0,https://www.amazon.com/Yeston-Radeon-Gaming-Graphics-6000MHz/dp/B07VYR2L43/ref=sr_1_78?dchild=1&keywords=gpu&qid=1604875683&sr=8-78
110,"Gigabyte Gv-N1660OC-6GD GeForce GTX 1660 OC 6G Graphics Card, 2X Windforce Fans, 6GB 192-Bit GDDR5, Video Card",,4.8,https://www.amazon.com/Gigabyte-GeForce-Graphics-Windforce-Gv-N1660OC-6GD/dp/B07P76G428/ref=sr_1_79?dchild=1&keywords=gpu&qid=1604875683&sr=8-79
111,MSI GeForce GT 730 Fermi DDR3 128-bit 2GB DirectX 12 (N730 2GD3V3),65.7,3.8,https://www.amazon.com/MSI-GeForce-128-bit-DirectX-2GD3V3/dp/B015DROZM8/ref=sr_1_80?dchild=1&keywords=gpu&qid=1604875683&sr=8-80
112,"Funtin PCIe Riser Cable, 3.0 x16 PCI Express Riser Extender, Flexible High Speed GUP Riser Cable for ITX Case Chassis (18.5cm)",,4.5,https://www.amazon.com/Funtin-Express-Extender-Flexible-Chassis/dp/B082PJJBSG/ref=sr_1_81?dchild=1&keywords=gpu&qid=1604875683&sr=8-81
113,"Graphics Card GPU Brace Support, Video Card Sag Holder Bracket, GPU Stand, Anodized Aerospace Aluminum (Black)",12.99,4.3,https://www.amazon.com/Graphics-Support-Anodized-Aerospace-Aluminum/dp/B08C2CTPV6/ref=sr_1_82?dchild=1&keywords=gpu&qid=1604875683&sr=8-82
114,"ASUS ROG Strix Riser Cable PCI-E 3.0 x16 High Speed Flexible Extender Card Extension Port, 90 Degree Adapter (240 mm)",59.99,4.6,https://www.amazon.com/ASUS-ROG-Flexible-Extender-Extension/dp/B082G52H1L/ref=sr_1_83?dchild=1&keywords=gpu&qid=1604875683&sr=8-83
115,Gigabyte GeForce GT 710 2GB Graphic Cards and Support PCI Express 2.0 X8 Bus Interface. Graphic Cards GV-N710D5-2GL,49.99,4.4,https://www.amazon.com/Gigabyte-GeForce-Graphic-Interface-GV-N710D5-2GL/dp/B073SWN4ZM/ref=sr_1_84?dchild=1&keywords=gpu&qid=1604875683&sr=8-84
